Id,PostTypeId,CreationDate,Score,OwnerUserId
113906,1,2022-08-28T13:24:57.377,1,128577.0
113910,2,2022-08-28T16:28:13.313,1,132904.0
113914,2,2022-08-28T23:01:56.733,0,90226.0
113916,1,2022-08-28T23:30:27.410,1,104161.0
113921,1,2022-08-29T09:01:57.893,0,139502.0
113922,1,2022-08-29T09:31:20.213,0,139802.0
113926,2,2022-08-29T11:50:21.857,0,43497.0
113928,1,2022-08-29T14:02:10.083,1,80465.0
113930,1,2022-08-29T14:34:25.700,0,138132.0
113931,1,2022-08-29T14:42:10.997,0,128713.0
113932,2,2022-08-29T14:49:01.307,4,119140.0
113934,2,2022-08-29T15:56:57.793,0,57633.0
113936,1,2022-08-29T16:44:15.447,0,133184.0
113938,1,2022-08-30T02:00:05.377,0,139825.0
113939,2,2022-08-30T08:41:18.367,0,139758.0
113940,1,2022-08-30T08:42:35.323,1,139829.0
113941,2,2022-08-30T09:11:31.987,1,64377.0
113942,1,2022-08-30T10:04:06.797,0,139832.0
113943,1,2022-08-30T10:18:26.067,1,139833.0
113944,2,2022-08-30T11:16:51.123,0,111054.0
113945,1,2022-08-30T11:30:56.910,0,137485.0
113947,2,2022-08-30T12:45:45.433,0,139459.0
113949,1,2022-08-30T13:47:44.143,2,139377.0
113950,1,2022-08-30T14:14:27.140,1,9486.0
113951,2,2022-08-30T14:20:47.210,1,57477.0
113953,1,2022-08-30T15:24:47.677,5,139846.0
113956,1,2022-08-30T16:44:42.947,0,139851.0
113957,2,2022-08-30T17:00:16.180,2,73322.0
113958,2,2022-08-30T18:43:48.887,7,87270.0
113959,2,2022-08-30T19:15:08.020,1,1330.0
113961,2,2022-08-30T19:33:07.973,0,119140.0
113962,2,2022-08-30T20:11:04.560,0,119140.0
113963,2,2022-08-30T21:08:39.830,0,139419.0
113967,2,2022-08-31T05:16:26.890,0,139867.0
113968,2,2022-08-31T05:49:30.330,1,139867.0
113971,1,2022-08-31T07:35:59.037,0,138833.0
113972,2,2022-08-31T08:09:26.737,0,87270.0
113974,1,2022-08-31T08:27:16.540,1,132519.0
113976,2,2022-08-31T09:35:47.240,0,67275.0
113979,1,2022-08-31T11:08:56.077,0,139877.0
113980,1,2022-08-31T11:26:31.253,0,119136.0
113984,2,2022-08-31T13:33:35.243,0,119794.0
113986,2,2022-08-31T13:42:31.020,1,74973.0
113987,2,2022-08-31T13:45:06.730,1,139509.0
113989,2,2022-08-31T14:30:51.360,0,64377.0
113990,1,2022-08-31T14:47:06.937,0,62866.0
113991,1,2022-08-31T14:55:48.897,3,85548.0
113992,1,2022-08-31T15:06:54.947,0,139893.0
113994,2,2022-08-31T16:28:02.017,0,73322.0
113995,2,2022-08-31T17:26:08.223,1,139899.0
113996,2,2022-08-31T20:33:41.137,0,1330.0
113997,2,2022-08-31T20:45:00.280,1,119140.0
113998,2,2022-08-31T20:57:01.940,1,92050.0
114001,2,2022-09-01T04:02:11.243,0,139459.0
114005,1,2022-09-01T07:13:18.550,1,139917.0
114006,1,2022-09-01T07:54:18.870,0,131424.0
114007,1,2022-09-01T08:01:24.687,0,139922.0
114008,1,2022-09-01T08:11:37.983,2,139923.0
114009,2,2022-09-01T08:52:34.840,1,87185.0
114010,2,2022-09-01T09:07:39.560,1,137310.0
114011,2,2022-09-01T09:21:30.157,2,119140.0
114013,2,2022-09-01T11:08:05.480,0,130460.0
114014,2,2022-09-01T11:19:47.610,3,87270.0
114015,1,2022-09-01T11:21:25.040,0,134964.0
114016,2,2022-09-01T12:32:23.180,0,139049.0
114018,2,2022-09-01T13:12:45.700,2,87270.0
114019,1,2022-09-01T14:05:02.967,1,117981.0
114021,1,2022-09-01T14:28:06.910,0,85604.0
114023,2,2022-09-01T14:40:58.590,1,137310.0
114026,1,2022-09-01T16:08:53.343,0,116375.0
114027,1,2022-09-01T16:52:08.540,1,139938.0
114028,1,2022-09-01T16:55:20.300,0,128033.0
114032,2,2022-09-01T21:41:33.563,0,1330.0
114036,2,2022-09-02T08:52:57.503,0,139922.0
114037,2,2022-09-02T10:38:44.580,1,117981.0
114038,2,2022-09-02T10:57:22.230,2,87270.0
114040,1,2022-09-02T13:50:51.913,1,130578.0
114042,1,2022-09-02T15:20:37.503,0,139969.0
114043,2,2022-09-02T15:40:13.087,1,113424.0
114046,1,2022-09-02T16:24:38.987,0,63745.0
114047,2,2022-09-02T16:39:03.937,4,139758.0
114049,2,2022-09-02T17:39:05.370,1,139909.0
114051,2,2022-09-02T18:55:00.387,0,75157.0
114052,2,2022-09-02T19:07:02.837,0,139909.0
114053,2,2022-09-02T21:15:26.840,0,119526.0
114055,1,2022-09-03T08:11:10.610,0,137223.0
114056,2,2022-09-03T08:25:44.933,0,137310.0
114058,1,2022-09-03T09:44:58.343,1,139999.0
114060,1,2022-09-03T11:10:42.710,0,138833.0
114062,1,2022-09-03T12:43:23.023,3,90341.0
114063,2,2022-09-03T12:49:35.290,1,139758.0
114064,1,2022-09-03T12:54:50.370,1,140003.0
114065,1,2022-09-03T13:03:45.843,1,140004.0
114071,1,2022-09-03T17:09:21.783,1,82468.0
114072,2,2022-09-03T17:19:13.313,0,82468.0
114073,2,2022-09-03T17:24:02.897,4,82468.0
114074,1,2022-09-03T17:31:13.713,2,63745.0
114075,2,2022-09-03T17:44:10.293,2,82468.0
114076,2,2022-09-03T18:26:04.857,0,69591.0
114079,1,2022-09-04T06:11:00.130,1,87270.0
114080,1,2022-09-04T07:15:17.443,0,109586.0
114081,1,2022-09-04T07:21:51.853,0,140019.0
114082,1,2022-09-04T07:47:38.063,1,140018.0
114083,2,2022-09-04T08:39:50.640,2,82468.0
114084,2,2022-09-04T08:52:49.230,0,82468.0
114085,2,2022-09-04T09:32:39.820,0,38183.0
114086,1,2022-09-04T10:40:29.117,0,134964.0
114087,2,2022-09-04T11:16:37.913,1,134964.0
114088,2,2022-09-04T11:24:29.767,0,51836.0
114090,2,2022-09-04T15:02:00.640,1,55122.0
114091,1,2022-09-04T15:04:04.050,1,140032.0
114092,2,2022-09-04T17:05:50.603,2,132904.0
114093,1,2022-09-04T17:19:59.947,0,133888.0
114095,2,2022-09-04T18:42:54.670,1,82468.0
114096,1,2022-09-04T18:53:13.300,0,82468.0
114101,1,2022-09-05T04:19:32.167,4,63745.0
114102,1,2022-09-05T04:59:40.490,0,140041.0
114103,1,2022-09-05T06:18:53.463,0,139687.0
114104,2,2022-09-05T07:12:40.720,1,119140.0
114105,2,2022-09-05T07:37:17.300,0,137310.0
114106,1,2022-09-05T07:39:36.757,0,140046.0
114108,2,2022-09-05T09:05:38.710,0,82468.0
114110,2,2022-09-05T09:46:16.157,0,38353.0
114111,2,2022-09-05T10:03:45.750,2,82468.0
114112,2,2022-09-05T10:15:37.950,0,119140.0
114113,1,2022-09-05T10:32:00.660,1,53361.0
114116,2,2022-09-05T12:32:09.840,0,139502.0
114119,1,2022-09-05T13:36:22.453,0,140065.0
114121,2,2022-09-05T14:50:36.160,0,137310.0
114123,1,2022-09-05T15:32:57.347,0,113124.0
114124,1,2022-09-05T17:04:56.107,1,139080.0
114125,1,2022-09-05T17:10:07.263,1,63745.0
114126,1,2022-09-05T17:17:04.773,1,134945.0
114127,2,2022-09-05T18:33:48.370,2,119653.0
114128,1,2022-09-05T18:36:33.413,11,62793.0
114129,2,2022-09-05T18:44:08.210,0,119653.0
114131,2,2022-09-05T19:05:22.373,21,87270.0
114132,1,2022-09-05T19:06:33.610,1,131981.0
114133,2,2022-09-05T20:36:26.697,1,140074.0
114134,1,2022-09-05T21:15:03.687,1,133184.0
114139,2,2022-09-06T03:21:14.537,2,1330.0
114140,1,2022-09-06T06:08:37.437,1,140086.0
114141,2,2022-09-06T06:22:20.400,1,14675.0
114144,2,2022-09-06T07:37:34.070,1,119140.0
114145,1,2022-09-06T09:24:29.180,0,139922.0
114146,2,2022-09-06T09:33:11.410,0,139758.0
114151,1,2022-09-06T10:50:55.797,1,140104.0
114155,2,2022-09-06T11:22:31.313,0,126241.0
114156,1,2022-09-06T11:23:47.177,1,140111.0
114157,1,2022-09-06T11:36:18.267,0,140107.0
114161,2,2022-09-06T12:47:15.213,0,85203.0
114162,1,2022-09-06T13:17:49.583,0,140117.0
114163,1,2022-09-06T13:52:56.950,1,131424.0
114164,2,2022-09-06T14:07:37.033,0,1330.0
114166,2,2022-09-06T14:42:24.837,0,95286.0
114167,2,2022-09-06T14:48:29.410,0,140121.0
114168,2,2022-09-06T15:55:29.567,2,1330.0
114169,1,2022-09-06T16:10:39.317,1,130998.0
114170,1,2022-09-06T16:15:22.220,2,140113.0
114171,2,2022-09-06T16:18:41.397,0,1330.0
114176,1,2022-09-06T22:45:59.557,0,49456.0
114177,5,2022-09-06T23:06:02.653,0,-1.0
114178,4,2022-09-06T23:06:02.653,0,29169.0
114179,5,2022-09-06T23:09:58.490,0,-1.0
114180,4,2022-09-06T23:09:58.490,0,29169.0
114181,5,2022-09-06T23:12:07.460,0,-1.0
114182,4,2022-09-06T23:12:07.460,0,29169.0
114183,5,2022-09-06T23:13:56.700,0,-1.0
114184,4,2022-09-06T23:13:56.700,0,29169.0
114185,1,2022-09-06T23:22:45.097,0,138954.0
114186,2,2022-09-06T23:30:20.483,13,140142.0
114187,2,2022-09-07T03:49:58.803,1,75151.0
114188,2,2022-09-07T05:19:17.710,0,139758.0
114189,2,2022-09-07T05:20:55.970,0,137914.0
114190,1,2022-09-07T05:44:29.813,0,54586.0
114191,2,2022-09-07T05:48:41.603,1,139758.0
114193,2,2022-09-07T06:13:47.833,1,139758.0
114194,1,2022-09-07T06:26:44.323,0,118867.0
114195,1,2022-09-07T07:18:06.880,0,115447.0
114196,2,2022-09-07T07:44:02.983,0,135531.0
114197,2,2022-09-07T08:53:46.773,0,140108.0
114200,1,2022-09-07T09:21:39.723,3,92294.0
114201,1,2022-09-07T09:44:08.530,0,140063.0
114202,2,2022-09-07T10:33:47.910,0,140161.0
114203,1,2022-09-07T10:44:23.980,1,127846.0
114204,1,2022-09-07T11:16:09.600,1,116375.0
114205,2,2022-09-07T11:26:29.383,0,119938.0
114206,2,2022-09-07T11:28:36.790,0,140167.0
114207,5,2022-09-07T12:39:26.457,0,1330.0
114208,4,2022-09-07T12:39:26.457,0,1330.0
114209,1,2022-09-07T13:22:18.177,0,116375.0
114210,2,2022-09-07T13:25:35.413,1,138318.0
114212,1,2022-09-07T14:20:04.530,1,73671.0
114214,2,2022-09-07T15:45:14.770,1,64377.0
114216,1,2022-09-07T17:06:01.080,2,66055.0
114217,2,2022-09-07T19:31:32.427,0,119653.0
114220,1,2022-09-07T20:07:28.210,1,140183.0
114221,1,2022-09-07T21:33:51.953,0,140185.0
114222,2,2022-09-07T21:36:31.230,0,1330.0
114223,1,2022-09-07T21:36:45.757,0,138119.0
114224,1,2022-09-07T22:14:09.427,0,140187.0
114225,2,2022-09-07T22:23:41.027,1,132904.0
114227,1,2022-09-08T05:29:28.000,0,140192.0
114228,2,2022-09-08T06:02:42.923,1,68025.0
114229,1,2022-09-08T06:09:41.433,0,140194.0
114231,2,2022-09-08T06:47:06.860,0,133014.0
114234,1,2022-09-08T08:54:01.047,1,140063.0
114235,1,2022-09-08T09:05:33.933,1,139098.0
114237,2,2022-09-08T11:29:08.427,0,64377.0
114239,2,2022-09-08T13:46:44.893,4,55122.0
114240,1,2022-09-08T14:07:15.880,2,63745.0
114241,1,2022-09-08T14:35:12.237,0,99761.0
114242,2,2022-09-08T15:14:29.047,2,82468.0
114243,2,2022-09-08T15:16:26.827,1,140210.0
114244,1,2022-09-08T15:44:13.827,0,140215.0
114245,1,2022-09-08T16:02:41.237,1,54473.0
114246,1,2022-09-08T18:12:42.210,1,140219.0
114247,2,2022-09-08T18:22:19.457,2,73930.0
114248,1,2022-09-08T18:34:42.220,1,137223.0
114249,2,2022-09-08T18:48:24.313,0,1330.0
114250,2,2022-09-08T18:56:15.587,3,1330.0
114251,2,2022-09-08T19:26:04.787,2,100269.0
114252,2,2022-09-08T19:39:40.687,1,82468.0
114253,1,2022-09-08T21:36:10.423,0,132904.0
114254,1,2022-09-09T04:42:31.293,0,139390.0
114255,2,2022-09-09T05:37:49.653,1,137310.0
114256,2,2022-09-09T07:21:40.697,0,108407.0
114257,1,2022-09-09T08:56:30.030,1,140235.0
114258,2,2022-09-09T09:56:38.530,1,14675.0
114259,1,2022-09-09T09:58:58.950,1,60175.0
114260,1,2022-09-09T10:17:04.297,1,140237.0
114261,2,2022-09-09T10:22:58.280,1,64377.0
114262,2,2022-09-09T10:26:01.727,1,139758.0
114263,2,2022-09-09T10:34:56.407,1,139758.0
114267,2,2022-09-09T12:24:56.433,0,139758.0
114268,2,2022-09-09T13:45:47.730,0,45221.0
114269,1,2022-09-09T14:38:23.833,1,139792.0
114270,1,2022-09-09T14:48:28.990,3,140245.0
114272,2,2022-09-09T15:21:56.383,0,119140.0
114273,1,2022-09-09T16:01:22.470,1,110029.0
114274,2,2022-09-09T16:49:37.563,0,55122.0
114275,2,2022-09-09T17:24:34.007,4,38353.0
114276,2,2022-09-09T18:03:24.547,0,119140.0
114277,2,2022-09-09T18:11:54.463,2,119140.0
114278,2,2022-09-09T18:45:52.830,2,82468.0
114279,2,2022-09-09T18:54:08.863,3,82468.0
114280,2,2022-09-09T18:54:18.433,2,38353.0
114281,2,2022-09-09T19:49:51.993,1,82468.0
114282,1,2022-09-09T20:42:35.107,1,140253.0
114283,1,2022-09-09T20:59:46.950,0,135189.0
114285,2,2022-09-10T06:45:01.223,1,56302.0
114286,2,2022-09-10T07:30:02.007,1,119140.0
114288,2,2022-09-10T08:41:15.223,-1,140260.0
114289,1,2022-09-10T13:22:07.573,0,56339.0
114290,1,2022-09-10T13:22:37.697,3,82468.0
114292,1,2022-09-10T14:11:05.750,1,140237.0
114293,2,2022-09-10T14:16:48.373,3,140269.0
114294,1,2022-09-10T15:07:59.933,0,140272.0
114295,2,2022-09-10T16:18:41.520,3,1330.0
114297,1,2022-09-10T18:05:12.993,2,63745.0
114298,2,2022-09-10T18:12:35.707,5,75157.0
114299,2,2022-09-10T18:13:31.453,7,73930.0
114300,1,2022-09-10T19:44:11.750,3,63745.0
114301,2,2022-09-10T20:12:04.333,0,140269.0
114303,1,2022-09-10T21:37:58.380,1,33279.0
114304,2,2022-09-10T21:44:50.170,2,82468.0
114305,2,2022-09-10T22:16:06.197,3,64377.0
114307,2,2022-09-11T02:21:01.443,0,73930.0
114308,2,2022-09-11T02:23:44.553,1,134288.0
114309,1,2022-09-11T02:26:12.110,1,140281.0
114310,1,2022-09-11T02:30:25.167,0,140278.0
114313,1,2022-09-11T07:42:54.613,0,138164.0
114314,2,2022-09-11T11:27:40.260,1,139758.0
114315,1,2022-09-11T11:45:58.180,1,140292.0
114317,2,2022-09-11T11:57:55.507,0,140294.0
114318,1,2022-09-11T13:15:25.340,2,140296.0
114320,1,2022-09-11T15:32:10.213,0,140303.0
114322,2,2022-09-11T16:01:49.140,1,119140.0
114324,2,2022-09-11T17:07:19.367,1,83791.0
114327,2,2022-09-11T19:14:26.877,0,75152.0
114329,2,2022-09-11T21:08:40.323,0,82468.0
114330,2,2022-09-11T21:20:20.307,3,119938.0
114331,1,2022-09-12T02:36:36.320,0,138485.0
114332,1,2022-09-12T03:17:54.267,6,138392.0
114333,1,2022-09-12T03:58:36.257,1,10435.0
114334,2,2022-09-12T05:32:31.677,4,82468.0
114336,1,2022-09-12T05:58:43.517,0,99757.0
114337,1,2022-09-12T06:35:36.760,1,140321.0
114339,2,2022-09-12T08:08:46.270,2,116258.0
114340,2,2022-09-12T08:25:05.717,1,119140.0
114341,1,2022-09-12T08:50:36.533,0,70393.0
114342,2,2022-09-12T09:31:52.573,0,139758.0
114343,2,2022-09-12T09:44:37.743,1,139758.0
114344,2,2022-09-12T09:50:25.953,4,45221.0
114346,1,2022-09-12T11:25:21.107,1,80860.0
114347,2,2022-09-12T13:23:14.047,2,137907.0
114348,1,2022-09-12T13:31:30.773,0,140335.0
114349,2,2022-09-12T14:05:53.293,3,84891.0
114350,2,2022-09-12T14:10:47.900,1,45221.0
114351,2,2022-09-12T14:36:10.093,0,87270.0
114352,1,2022-09-12T15:30:50.870,0,140343.0
114353,1,2022-09-12T15:33:17.913,1,140341.0
114355,1,2022-09-12T16:11:46.643,1,140347.0
114356,2,2022-09-12T16:31:45.290,2,75152.0
114358,1,2022-09-12T16:41:57.447,2,32243.0
114359,1,2022-09-12T18:21:55.190,1,70509.0
114360,2,2022-09-12T18:23:53.120,2,1330.0
114361,1,2022-09-12T18:32:22.503,5,113585.0
114362,2,2022-09-12T19:08:36.417,6,82468.0
114364,2,2022-09-12T20:41:43.607,1,303.0
114365,1,2022-09-12T22:40:29.607,1,140354.0
114367,1,2022-09-12T23:24:17.770,1,140225.0
114368,2,2022-09-12T23:40:07.663,1,119938.0
114369,2,2022-09-12T23:41:09.550,3,1330.0
114371,1,2022-09-13T03:52:15.803,0,140359.0
114372,1,2022-09-13T05:47:40.353,1,131532.0
114375,1,2022-09-13T06:22:06.200,1,140362.0
114376,2,2022-09-13T06:23:22.560,1,116258.0
114377,1,2022-09-13T06:55:17.830,0,139687.0
114378,1,2022-09-13T07:34:44.637,0,87037.0
114379,1,2022-09-13T07:41:14.133,3,139922.0
114380,1,2022-09-13T09:22:41.463,1,140371.0
114381,1,2022-09-13T09:31:42.990,12,43711.0
114382,2,2022-09-13T09:48:51.477,1,113067.0
114383,1,2022-09-13T10:15:54.677,2,126530.0
114384,2,2022-09-13T10:33:29.220,5,132904.0
114386,2,2022-09-13T11:49:21.813,3,64377.0
114387,2,2022-09-13T12:23:07.770,0,140378.0
114388,2,2022-09-13T12:44:45.670,2,1330.0
114389,2,2022-09-13T12:48:03.410,1,140380.0
114390,2,2022-09-13T12:57:35.113,1,139758.0
114391,2,2022-09-13T13:07:49.203,1,139758.0
114392,2,2022-09-13T13:38:24.083,3,132904.0
114393,2,2022-09-13T13:51:37.837,2,14675.0
114394,1,2022-09-13T13:52:15.937,4,138591.0
114395,1,2022-09-13T14:15:14.650,2,140360.0
114396,1,2022-09-13T14:24:50.360,1,127722.0
114397,2,2022-09-13T16:28:24.663,1,303.0
114398,1,2022-09-13T16:40:38.873,1,95046.0
114399,2,2022-09-13T19:00:23.407,0,132904.0
114400,2,2022-09-13T19:07:23.740,0,132904.0
114401,2,2022-09-13T19:44:55.040,0,64935.0
114402,1,2022-09-13T21:24:56.750,0,140401.0
114404,2,2022-09-14T01:08:08.110,0,140401.0
114405,2,2022-09-14T03:02:09.353,14,43466.0
114407,2,2022-09-14T07:02:42.253,-2,140413.0
114410,1,2022-09-14T07:41:29.247,1,138833.0
114411,2,2022-09-14T09:17:11.753,2,119938.0
114414,2,2022-09-14T10:03:22.063,1,139758.0
114415,1,2022-09-14T11:16:13.590,8,140415.0
114416,2,2022-09-14T12:00:54.827,8,83791.0
114417,1,2022-09-14T12:54:52.663,0,118694.0
114418,2,2022-09-14T13:03:33.077,2,87185.0
114419,1,2022-09-14T13:58:45.620,0,112799.0
114420,2,2022-09-14T14:07:11.090,3,55122.0
114421,1,2022-09-14T15:21:58.450,2,64876.0
114422,1,2022-09-14T16:37:19.537,1,138128.0
114424,1,2022-09-14T18:02:46.603,1,140437.0
114425,2,2022-09-14T18:38:46.373,2,83922.0
114426,2,2022-09-14T20:26:31.000,0,139758.0
114427,1,2022-09-14T20:36:54.067,2,123338.0
114428,1,2022-09-14T20:49:32.403,0,140442.0
114429,1,2022-09-14T22:49:47.967,1,140443.0
114430,2,2022-09-14T23:20:12.917,1,38353.0
114431,5,2022-09-14T23:40:39.480,0,-1.0
114432,4,2022-09-14T23:40:39.480,0,29169.0
114433,1,2022-09-15T04:17:06.693,0,140447.0
114434,2,2022-09-15T04:38:08.777,1,140447.0
114435,1,2022-09-15T05:57:02.280,2,132846.0
114436,2,2022-09-15T06:51:00.843,0,110554.0
114437,2,2022-09-15T07:02:37.733,1,110554.0
114438,1,2022-09-15T07:31:10.450,0,118124.0
114440,2,2022-09-15T08:34:00.347,1,119140.0
114443,1,2022-09-15T13:26:34.533,0,140464.0
114444,1,2022-09-15T13:58:13.900,1,134745.0
114446,1,2022-09-15T16:49:22.350,1,139300.0
114450,2,2022-09-15T18:30:51.050,1,84891.0
114451,1,2022-09-15T18:52:38.970,2,140477.0
114453,2,2022-09-15T22:15:20.597,0,140482.0
114455,1,2022-09-16T02:23:38.123,7,140484.0
114457,2,2022-09-16T02:32:27.843,8,73930.0
114459,2,2022-09-16T03:12:03.287,1,140490.0
114462,1,2022-09-16T08:35:09.050,0,140499.0
114468,2,2022-09-16T13:41:03.607,1,135707.0
114470,1,2022-09-16T16:43:02.340,2,140515.0
114471,2,2022-09-16T17:35:01.670,0,138038.0
114472,2,2022-09-16T18:30:21.403,0,54586.0
114473,2,2022-09-16T19:16:36.477,6,1330.0
114474,1,2022-09-16T23:44:08.487,1,140528.0
114476,1,2022-09-17T00:08:27.457,1,45450.0
114477,2,2022-09-17T00:12:54.487,1,73930.0
114479,1,2022-09-17T04:59:43.763,0,134529.0
114481,2,2022-09-17T13:51:05.360,0,130204.0
114482,2,2022-09-17T14:19:00.993,0,64377.0
114483,2,2022-09-17T15:05:34.973,1,64377.0
114486,2,2022-09-18T00:35:06.840,4,135267.0
114489,1,2022-09-18T07:20:52.710,1,137223.0
114491,2,2022-09-18T07:47:13.160,1,119140.0
114492,1,2022-09-18T08:01:11.767,0,137223.0
114493,2,2022-09-18T08:26:51.357,0,44305.0
114494,2,2022-09-18T09:18:02.377,2,66331.0
114495,2,2022-09-18T11:12:34.210,0,140562.0
114497,1,2022-09-18T12:59:57.707,0,140564.0
114498,2,2022-09-18T13:23:04.807,0,83065.0
114500,1,2022-09-18T14:17:18.313,1,140565.0
114501,2,2022-09-18T14:21:17.220,0,100269.0
114502,1,2022-09-18T14:49:55.160,1,111822.0
114504,1,2022-09-18T16:26:09.890,1,140571.0
114505,1,2022-09-18T17:32:03.717,1,139069.0
114506,2,2022-09-18T17:36:59.763,0,64377.0
114507,1,2022-09-18T21:00:10.573,0,76801.0
114508,2,2022-09-18T21:46:47.537,1,29169.0
114509,1,2022-09-19T00:30:23.143,2,140580.0
114511,1,2022-09-19T05:40:22.550,1,140586.0
114512,2,2022-09-19T07:06:54.367,1,119140.0
114513,2,2022-09-19T07:39:09.240,1,119140.0
114515,1,2022-09-19T10:07:55.477,0,126241.0
114516,1,2022-09-19T10:08:56.543,1,82468.0
114517,1,2022-09-19T10:54:15.093,2,79520.0
114518,2,2022-09-19T11:02:47.563,1,126241.0
114519,2,2022-09-19T12:12:02.113,1,14675.0
114520,1,2022-09-19T12:26:25.340,3,140119.0
114521,1,2022-09-19T12:39:21.640,0,64500.0
114522,2,2022-09-19T13:22:44.637,0,126241.0
114523,2,2022-09-19T13:26:48.850,2,126241.0
114525,2,2022-09-19T14:33:58.833,0,140528.0
114526,2,2022-09-19T16:58:34.417,1,84891.0
114527,2,2022-09-19T19:58:20.213,0,40854.0
114529,1,2022-09-19T20:52:03.740,0,140564.0
114530,2,2022-09-19T22:25:09.003,1,140499.0
114531,1,2022-09-19T22:58:29.647,0,140253.0
114533,1,2022-09-20T04:53:19.647,0,140616.0
114534,1,2022-09-20T05:58:04.213,1,140617.0
114535,2,2022-09-20T07:20:20.503,2,119140.0
114537,1,2022-09-20T08:52:50.573,0,96054.0
114538,2,2022-09-20T09:19:45.980,2,79227.0
114539,1,2022-09-20T09:42:04.460,1,140631.0
114540,2,2022-09-20T09:52:04.560,0,126241.0
114541,2,2022-09-20T10:10:18.507,1,18465.0
114542,2,2022-09-20T10:28:04.187,1,136814.0
114546,2,2022-09-20T10:40:39.473,1,140628.0
114547,1,2022-09-20T11:08:52.513,0,111618.0
114548,1,2022-09-20T11:22:49.550,3,87037.0
114549,1,2022-09-20T11:31:57.727,1,140634.0
114550,2,2022-09-20T11:56:24.240,0,139227.0
114551,2,2022-09-20T12:09:01.387,0,126530.0
114552,1,2022-09-20T12:19:57.587,1,140636.0
114554,2,2022-09-20T12:53:24.077,2,140027.0
114555,1,2022-09-20T12:56:09.687,0,140415.0
114557,2,2022-09-20T14:07:20.257,2,140628.0
114558,2,2022-09-20T15:38:07.267,5,29169.0
114559,2,2022-09-20T15:48:37.453,1,119140.0
114560,1,2022-09-20T16:08:30.783,0,137223.0
114561,2,2022-09-20T17:16:44.920,0,140628.0
114563,2,2022-09-20T17:29:54.873,2,64377.0
114565,1,2022-09-21T03:02:40.967,0,140658.0
114567,1,2022-09-21T05:24:25.450,2,106954.0
114568,1,2022-09-21T05:36:34.737,1,64876.0
114570,1,2022-09-21T06:25:12.467,1,131779.0
114571,2,2022-09-21T07:12:19.293,0,117015.0
114572,1,2022-09-21T07:14:01.867,1,26058.0
114573,1,2022-09-21T07:39:54.960,0,139273.0
114575,2,2022-09-21T09:01:03.940,0,136814.0
114577,1,2022-09-21T11:18:37.480,4,140631.0
114578,2,2022-09-21T12:00:51.003,0,64377.0
114579,2,2022-09-21T12:18:15.727,3,73930.0
114580,2,2022-09-21T12:47:16.257,1,55122.0
114582,1,2022-09-21T13:07:29.897,0,140679.0
114583,2,2022-09-21T13:22:19.630,1,84891.0
114586,2,2022-09-21T15:11:48.877,1,64377.0
114587,2,2022-09-21T15:15:54.597,0,126627.0
114588,2,2022-09-21T15:33:36.740,1,64377.0
114589,1,2022-09-21T16:08:40.533,1,140687.0
114594,1,2022-09-21T18:54:34.317,1,140691.0
114596,2,2022-09-21T19:48:01.443,2,64377.0
114597,1,2022-09-21T20:09:20.627,1,140652.0
114599,1,2022-09-21T22:52:51.417,0,138575.0
114601,2,2022-09-22T00:39:39.330,0,140698.0
114602,1,2022-09-22T02:07:40.983,1,9191.0
114603,2,2022-09-22T02:08:06.263,2,9191.0
114606,1,2022-09-22T05:38:19.220,0,103206.0
114607,1,2022-09-22T06:58:13.810,0,140708.0
114608,2,2022-09-22T07:24:10.020,1,119140.0
114609,1,2022-09-22T08:16:02.920,0,140711.0
114612,1,2022-09-22T11:24:33.580,0,140679.0
114613,2,2022-09-22T12:12:37.243,1,64377.0
114615,1,2022-09-22T13:42:02.460,0,140727.0
114616,2,2022-09-22T14:03:47.420,1,75157.0
114617,1,2022-09-22T14:36:09.790,0,140731.0
114618,2,2022-09-22T16:15:08.873,1,140691.0
114619,2,2022-09-22T17:01:47.197,1,140253.0
114620,1,2022-09-22T17:12:06.073,1,84707.0
114621,2,2022-09-22T19:49:38.043,1,54096.0
114623,1,2022-09-22T23:05:40.140,1,25107.0
114627,1,2022-09-23T05:50:21.017,1,85604.0
114628,1,2022-09-23T06:44:53.137,0,140748.0
114629,1,2022-09-23T06:56:53.883,0,138588.0
114630,2,2022-09-23T07:20:39.367,0,140749.0
114632,1,2022-09-23T07:50:11.530,5,130219.0
114634,2,2022-09-23T10:15:19.633,12,73930.0
114635,1,2022-09-23T11:03:26.870,-1,87185.0
114636,1,2022-09-23T11:09:29.017,0,116375.0
114637,2,2022-09-23T11:20:41.973,6,140628.0
114638,1,2022-09-23T11:35:17.127,0,109836.0
114639,1,2022-09-23T12:24:13.517,2,99648.0
114640,2,2022-09-23T12:31:43.093,2,140628.0
114641,2,2022-09-23T12:35:54.047,3,136814.0
114644,1,2022-09-23T14:18:50.367,1,137211.0
114645,1,2022-09-23T14:21:22.393,1,140727.0
114647,2,2022-09-23T15:05:47.143,0,136814.0
114648,2,2022-09-23T18:40:13.147,1,84891.0
114649,1,2022-09-23T21:35:10.683,0,140442.0
114651,1,2022-09-24T03:45:40.433,0,63745.0
114655,2,2022-09-24T09:28:36.373,2,140628.0
114661,1,2022-09-24T16:42:28.940,0,87037.0
114662,1,2022-09-24T16:49:58.130,1,63745.0
114663,1,2022-09-24T16:56:06.237,0,140789.0
